name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Beijing,2020-08-26,29,22,25.7,33.6,22,26.9,22.1,81.7,0,0,0,,0,0,14.4,10.8,83.1,1004.1,64.7,7.7,150.2,12.9,6,,2020-08-26T05:36:36,2020-08-26T18:55:12,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-08-27,30.9,22,26.3,34.1,22,27.5,21,74.1,0,0,0,,0,0,25.2,10.8,24.3,1000.4,34.1,9.9,212.1,18.3,7,,2020-08-27T05:37:32,2020-08-27T18:53:41,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-08-28,31.1,19,25.5,33,19,26.1,19.2,70.3,0,0,0,,0,0,25.2,12.7,177,1004.8,7.6,11.8,260,22.5,8,,2020-08-28T05:38:29,2020-08-28T18:52:09,0.39,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-08-29,30,22,26,34.1,22,27.3,21.9,79,0,0,0,,0,0,21.6,10.8,126.8,1008.8,10.7,8.4,214.9,18.9,7,,2020-08-29T05:39:25,2020-08-29T18:50:37,0.43,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-08-30,30.1,24,26.3,34.3,24,27.5,22.3,79.5,0,0,0,,0,0,21.6,10.8,123.2,1010.5,22.5,7.5,227.2,19.5,7,,2020-08-30T05:40:22,2020-08-30T18:49:04,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-08-31,25.7,20,22.9,25.7,20,22.9,19.1,80,0,0,0,,0,0,36,25.2,320.3,1010.4,23.6,12.9,154.8,13.4,6,,2020-08-31T05:41:18,2020-08-31T18:47:30,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-09-01,34,18,24.4,32.5,18,24.2,15.6,64.2,2.3,100,8.33,rain,0,0,72,21.6,312.1,1008.2,26.6,11.9,275.9,23.9,9,,2020-09-01T05:42:15,2020-09-01T18:45:56,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZBAA,54511099999"
Beijing,2020-09-02,28.5,18,22.6,27.7,18,22.5,13,57.2,0,0,0,,0,0,72,21.6,334.9,1009.3,40.8,12.7,259,22.3,9,,2020-09-02T05:43:11,2020-09-02T18:44:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-09-03,29,16,21.8,27.9,16,21.6,10.8,53,0,0,0,,0,0,61.2,25.2,334.8,1006.9,9.1,13.1,258.7,22.2,8,,2020-09-03T05:44:07,2020-09-03T18:42:46,0.51,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-09-04,30,14,22,28.8,14,21.7,12.5,61.1,0,0,0,,0,0,36,18,220,1005.7,3.6,12.2,276.3,23.8,9,,2020-09-04T05:45:03,2020-09-04T18:41:10,0.53,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-09-05,31,16,23.3,30.6,16,23.2,15.4,64.6,0,0,0,,0,0,25.2,11,86.4,1006.4,20.2,11.6,263.2,22.8,8,,2020-09-05T05:46:00,2020-09-05T18:39:34,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-09-06,30,20,24.8,31.3,20,25.3,19.1,72.1,0,0,0,,0,0,18,10.8,99.6,1008.4,33.8,8.3,174.9,15,5,,2020-09-06T05:46:56,2020-09-06T18:37:58,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-09-07,32,19.1,25,32,19.1,25.1,16.2,60.5,0,0,0,,0,0,28.8,25.2,1.3,1006.5,19.6,12.4,234.5,20.2,8,,2020-09-07T05:47:52,2020-09-07T18:36:21,0.62,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-09-08,31,18,25.2,29.8,18,24.8,13.1,51.4,0,0,0,,0,0,39.6,18,327,1009.9,7.3,12.9,258.7,22.5,8,,2020-09-08T05:48:48,2020-09-08T18:34:44,0.66,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-09-09,31,17,23.3,29.7,17,23,12.6,54.9,0,0,0,,0,0,39.6,14.4,350.8,1009.3,16.4,12.9,264.1,22.8,8,,2020-09-09T05:49:44,2020-09-09T18:33:06,0.71,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-09-10,24,17,21.2,24,17,21.2,13.6,62.9,0.1,100,4.17,rain,0,0,39.6,21.6,7.8,1009.9,18.7,13.2,221.3,19,8,,2020-09-10T05:50:40,2020-09-10T18:31:28,0.76,Rain,Clear conditions throughout the day with afternoon rain.,rain,"ZBAA,54511099999"
Beijing,2020-09-11,25,18,22,25,18,22,14.8,64.7,0.2,100,4.17,rain,0,0,46.8,19.9,20.7,1015,38.9,13.2,209.4,17.9,8,,2020-09-11T05:51:37,2020-09-11T18:29:50,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZBAA,54511099999"
Beijing,2020-09-12,26.3,18,21.8,26.3,18,21.8,15.8,70.1,2,100,4.17,rain,0,0,32.4,14.4,25.9,1019.9,21.1,12.5,217.3,18.9,7,,2020-09-12T05:52:33,2020-09-12T18:28:11,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZBAA,54511099999"
Beijing,2020-09-13,27.4,17,22.3,27.7,17,22.4,16.9,73.8,0,0,0,,0,0,25.2,14.4,161.9,1017.8,47.7,11,216.6,18.6,7,,2020-09-13T05:53:29,2020-09-13T18:26:33,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-09-14,27,20,22.7,27.7,20,22.7,18.3,77.2,0.1,100,4.17,rain,0,0,21.6,11,128.3,1014,48.7,8.4,128.7,11.3,5,,2020-09-14T05:54:25,2020-09-14T18:24:54,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"ZBAA,54511099999"
Beijing,2020-09-15,22.3,16,19.6,22.3,16,19.6,17.7,89.2,4.1,100,8.33,rain,0,0,21.6,14.4,148.7,1007.5,30.8,6.9,171.2,14.7,7,,2020-09-15T05:55:22,2020-09-15T18:23:15,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"ZBAA,54511099999"
Beijing,2020-09-16,26,15,21.3,26,15,21.3,4.6,38.6,0,0,0,,0,0,64.8,39.6,282.8,1008.7,1.2,12.7,263.3,22.8,8,,2020-09-16T05:56:18,2020-09-16T18:21:36,1,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-09-17,28,14,21.7,26.8,14,21.5,4.6,35.1,0,0,0,,0,0,46.8,25.2,297.8,1011.4,2.7,13.2,252.5,21.8,8,,2020-09-17T05:57:14,2020-09-17T18:19:57,0,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-09-18,28,11,19.4,26.7,11,19.1,6.9,52.7,0,0,0,,0,0,43.2,28.8,313.8,1013.4,0,12.5,254.9,22,8,,2020-09-18T05:58:11,2020-09-18T18:18:18,0.01,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-09-19,29,10,19.5,28,10,19.3,10,59.2,0,0,0,,0,0,28.8,14.4,9.6,1014.8,0,11.7,237.7,20.5,8,,2020-09-19T05:59:08,2020-09-19T18:16:38,0.03,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-09-20,27,13,21,26.3,13,20.9,7.5,44.7,0,0,0,,0,0,25.2,14.4,53.5,1018.2,33.7,13.2,232.8,20,8,,2020-09-20T06:00:04,2020-09-20T18:14:59,0.07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-09-21,26,14,20.1,26,14,20.1,13.9,69.4,0,0,0,,0,0,18,10.8,119.7,1016.8,42.8,10.7,169.2,14.6,6,,2020-09-21T06:01:01,2020-09-21T18:13:20,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-09-22,27,15,20.8,26.3,15,20.8,11.6,61.2,0,0,0,,0,0,32.4,21.6,16.7,1017.9,58.3,10.8,146.8,12.5,6,,2020-09-22T06:01:58,2020-09-22T18:11:41,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-09-23,19,16,17.5,19,16,17.5,15.7,89.2,28,100,12.5,rain,0,0,28.8,7.2,45.1,1018.3,57.5,7.6,70.2,6.1,2,,2020-09-23T06:02:55,2020-09-23T18:10:01,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"ZBAA,54511099999"
Beijing,2020-09-24,24,16,18.8,24,16,18.8,15.4,82.6,0,0,0,,0,0,14.4,7.4,38.7,1016.2,9.1,9.1,183.9,16,6,,2020-09-24T06:03:52,2020-09-24T18:08:22,0.27,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-09-25,26,14,19.1,26,14,19.1,14.7,77.9,0,0,0,,0,0,18,10.8,128.3,1016.8,10.5,8.7,205.6,17.8,7,,2020-09-25T06:04:50,2020-09-25T18:06:43,0.33,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-09-26,26,13,19.1,26,13,19.1,14.6,78,0,0,0,,0,0,18,10.8,159.4,1018.1,0,7.6,211.8,18.3,7,,2020-09-26T06:05:47,2020-09-26T18:05:05,0.37,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-09-27,27,14,19.5,27,14,19.5,14.6,76.4,0,0,0,,0,0,21.6,14.4,183.3,1017.4,14.6,6.6,198.2,17.1,7,,2020-09-27T06:06:45,2020-09-27T18:03:26,0.41,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-09-28,26,14,20,26,14,20,15.8,78.8,0,0,0,,0,0,21.6,14.4,191,1014.1,19,5.5,140.1,12,5,,2020-09-28T06:07:43,2020-09-28T18:01:48,0.45,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-09-29,21,11.9,16.6,21,11.9,16.6,12.7,79.5,35.1,100,16.67,rain,0,0,36,18,20.8,1016.9,26.8,11.5,103.2,9,5,,2020-09-29T06:08:41,2020-09-29T18:00:10,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"ZBAA,54511099999"
Beijing,2020-09-30,22,9,15.9,22,9,15.9,9,67.4,0,0,0,,0,0,21.6,21.6,193.1,1016.1,40.1,11.4,194.1,16.9,7,,2020-09-30T06:09:39,2020-09-30T17:58:32,0.49,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-10-01,20,13,16.1,20,13,16.1,12.9,82.5,2,100,4.17,rain,0,0,21.6,18,141.4,1010.5,37.2,7.3,160.6,13.8,7,,2020-10-01T06:10:38,2020-10-01T17:56:55,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZBAA,54511099999"
Beijing,2020-10-02,22,8.8,16.8,22,8.3,16.8,0.2,34.9,0,0,0,,0,0,50.4,25.2,286.8,1015.7,23.9,13,180.9,15.7,6,,2020-10-02T06:11:37,2020-10-02T17:55:18,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-10-03,23,6,14.9,23,6,14.8,4.6,56.4,0,0,0,,0,0,46.8,32.4,276.7,1015.8,11.1,11.3,197.4,17.2,7,,2020-10-03T06:12:36,2020-10-03T17:53:41,0.52,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-10-04,20,10,14.2,20,6.7,14,-5.5,25.2,0,0,0,,0,0,61.2,43.2,318.2,1022.1,0,13.2,224.5,19.3,8,,2020-10-04T06:13:35,2020-10-04T17:52:05,0.53,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-10-05,20,7,14.2,20,7,14.1,-2.7,34,0,0,0,,0,0,36,28.8,289.5,1023.7,0,12.9,220,19.1,8,,2020-10-05T06:14:35,2020-10-05T17:50:29,0.56,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-10-06,21,4,12.6,21,3.4,12.4,3.5,59.9,0,0,0,,0,0,21.6,14.4,225.8,1023,54.3,10.9,151.4,13.1,6,,2020-10-06T06:15:34,2020-10-06T17:48:53,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-10-07,22,8,13.9,22,8,13.9,8.2,72,0,0,0,,0,0,18,9.1,184.4,1025,28.8,8.8,164.7,14.2,6,,2020-10-07T06:16:34,2020-10-07T17:47:18,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-10-08,20,6,13.4,20,6,13.3,8.2,73.8,0,0,0,,0,0,14.8,10.8,131.3,1026.8,35.9,7.3,82.3,7,3,,2020-10-08T06:17:35,2020-10-08T17:45:44,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-10-09,22,11,15.5,22,11,15.5,10.7,75.8,0,0,0,,0,0,18,10.8,136.4,1022.2,0.3,4.8,149.6,12.9,5,,2020-10-09T06:18:35,2020-10-09T17:44:10,0.73,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-10-10,23,9,15.9,23,8,15.9,11.1,75.4,0,0,0,,0,0,21.6,18,162.2,1019,11.1,3.7,138.8,11.9,5,,2020-10-10T06:19:36,2020-10-10T17:42:37,0.78,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-10-11,20,11,15.4,20,11,15.4,5.2,55.5,0,0,0,,0,0,43.2,28.8,350.7,1018.4,31.9,10.7,141.4,12.3,5,,2020-10-11T06:20:38,2020-10-11T17:41:05,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-10-12,19,4,11.5,19,2.2,11.3,-1.8,44.7,0,0,0,,0,0,39.6,21.6,197.8,1021.6,0,12.3,202.7,17.6,7,,2020-10-12T06:21:39,2020-10-12T17:39:33,0.88,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-10-13,22,3,13.3,22,2.2,13,-2.8,44.4,0,0,0,,0,0,39.9,25.2,341.9,1022.8,33.5,11.9,190.4,16.4,7,,2020-10-13T06:22:41,2020-10-13T17:38:02,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-10-14,14,5,10.3,14,5,10.2,-5.1,37.1,0,0,0,,0,0,28.8,14.4,105.8,1029.2,45.7,12.4,158.7,13.6,7,,2020-10-14T06:23:43,2020-10-14T17:36:31,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-10-15,19,2,10.6,19,0.1,10.2,4.1,67.9,0,0,0,,0,0,18,18,74,1024.9,5.1,8.9,162.8,14.1,6,,2020-10-15T06:24:46,2020-10-15T17:35:02,0.99,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-10-16,20,7.9,15.2,20,7.9,15.2,-3.1,34.4,0,0,0,,0,0,36.2,28.8,302.1,1024.9,13.4,11.6,200.1,17.2,7,,2020-10-16T06:25:49,2020-10-16T17:33:33,1,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-10-17,23,1,11.7,23,1,11.7,-0.6,52.5,0,0,0,,0,0,28.8,18,213.2,1021.8,0,12.1,195.2,16.8,7,,2020-10-17T06:26:52,2020-10-17T17:32:05,0,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-10-18,22,3,11.8,22,3,11.6,1.7,57.6,0,0,0,,0,0,25.2,14.4,58.8,1022.5,0,10.5,178.1,15.4,7,,2020-10-18T06:27:56,2020-10-18T17:30:38,0.02,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-10-19,22.2,4,12.4,22.2,2.2,12,2.7,60,0,0,0,,0,0,18.4,14.4,244.1,1023.7,0,9,159.9,13.9,6,,2020-10-19T06:28:59,2020-10-19T17:29:12,0.05,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-10-20,17,5,11,17,5,10.9,7.1,78.6,0,0,0,,0,0,18,10.8,152.7,1020.1,25.3,5.1,93.4,8,4,,2020-10-20T06:30:04,2020-10-20T17:27:46,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-10-21,17,4,11.9,17,4,11.8,-6.5,33.3,0,0,0,,0,0,46.8,36,309.7,1018.3,0.4,10.2,189.1,16.3,7,,2020-10-21T06:31:08,2020-10-21T17:26:22,0.14,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-10-22,16.2,1,9.9,16.2,-2.3,9.3,-8.9,33.7,0,0,0,,0,0,57.6,32.4,327.6,1022.3,1.6,11.8,186.2,16,7,,2020-10-22T06:32:13,2020-10-22T17:24:59,0.2,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-10-23,18,1,9.9,18,-1.3,9.2,-6,36,0,0,0,,0,0,43.2,18,271.5,1023.8,0,11.9,182.8,15.7,7,,2020-10-23T06:33:18,2020-10-23T17:23:37,0.25,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-10-24,20,0,10.1,20,-1.3,9.7,-1.5,52,0,0,0,,0,0,21.6,14.4,263.4,1021.3,22.7,10.6,173.1,14.9,6,,2020-10-24T06:34:24,2020-10-24T17:22:15,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-10-25,19,4,10.9,19,4,10.8,3.2,63.2,0,0,0,,0,0,21.6,7.2,98.6,1018.1,36.7,8.4,123.8,10.6,5,,2020-10-25T06:35:30,2020-10-25T17:20:55,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-10-26,24,6,14.4,24,3.7,14.4,2.4,52.8,0,0,0,,0,0,36.2,28.8,330,1019,3.3,6.9,124.5,10.6,5,,2020-10-26T06:36:36,2020-10-26T17:19:37,0.39,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-10-27,17,2,11.2,17,-0.1,10.7,-8.2,28.6,0,0,0,,0,0,43.2,21.6,337.8,1026.2,52.8,12.2,153.4,13.2,6,,2020-10-27T06:37:43,2020-10-27T17:18:19,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-10-28,21,1,9.8,21,-3.1,9.3,-5.4,43.4,0,0,0,,0,0,18,14.4,327.4,1027.6,70.1,11.4,137.5,11.8,5,,2020-10-28T06:38:49,2020-10-28T17:17:02,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-10-29,18,2,8.3,18,-0.1,8.1,-0.5,59.3,0,0,0,,0,0,21.6,7.2,26.7,1026.7,45.5,10.2,96.8,8.4,5,,2020-10-29T06:39:57,2020-10-29T17:15:47,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-10-30,18,1,9.2,18,-1.3,8.5,1,61.7,0,0,0,,0,0,25.2,14.4,158.8,1026.2,35.4,9.7,137.4,11.8,5,,2020-10-30T06:41:04,2020-10-30T17:14:33,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-10-31,19,5,12.5,19,3.4,12.3,-2.3,46.6,0,0,0,,0,0,28.8,28.8,288.5,1019,35,8.1,144.7,12.5,6,,2020-10-31T06:42:12,2020-10-31T17:13:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-11-01,17.8,4,12,17.8,4,11.8,-8.4,27.3,0,0,0,,0,0,54,39.6,305.3,1021.7,22.2,12,159.5,13.9,6,,2020-11-01T06:43:20,2020-11-01T17:12:10,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-11-02,13,0.7,9.7,13,0.7,9.1,-13.2,20.7,0,0,0,,0,0,54,32.4,321.8,1026.2,3.5,12.1,166.3,14.3,6,,2020-11-02T06:44:28,2020-11-02T17:11:00,0.52,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-11-03,14,-3,4.9,14,-6,4.3,-9.5,41.3,0,0,0,,0,0,46.8,14.4,322.9,1027.1,0,12.2,158.4,13.6,6,,2020-11-03T06:45:36,2020-11-03T17:09:52,0.54,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-11-04,14,-4,4.5,14,-4,4.4,-4.6,57.6,0,0,0,,0,0,21.6,10.8,190.9,1021,1.3,10,132.4,11.3,5,,2020-11-04T06:46:45,2020-11-04T17:08:45,0.57,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-11-05,16,0,7.4,16,-2.5,6.9,-0.3,62,0,0,0,,0,0,14.4,10.8,57.7,1020.1,56.5,7.6,73.9,6.3,3,,2020-11-05T06:47:53,2020-11-05T17:07:40,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-11-06,18.3,2,9.9,18.3,-0.1,9.5,-3,50.6,0,0,0,,0,0,36.3,32.4,289.3,1017.2,3.3,8,145.8,12.5,6,,2020-11-06T06:49:02,2020-11-06T17:06:36,0.65,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-11-07,18.2,4,12.5,18.2,4,12.3,-9.6,24.2,0,0,0,,0,0,68.4,46.8,299.6,1022,0,11.2,149.4,12.9,6,,2020-11-07T06:50:11,2020-11-07T17:05:34,0.7,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-11-08,15,4,10.4,15,1.9,9.4,-11.5,21.4,0,0,0,,0,0,46.8,32.4,278,1029.1,0,12.6,151.7,12.9,6,,2020-11-08T06:51:20,2020-11-08T17:04:33,0.75,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-11-09,16,-1,7.1,16,-3.1,6.5,-6.6,41.7,0,0,0,,0,0,25.2,14.4,273.8,1026.6,0,11.1,147.9,12.8,6,,2020-11-09T06:52:29,2020-11-09T17:03:34,0.8,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-11-10,17.4,0,7.5,17.4,-3.5,6.7,-4.1,48.4,0,0,0,,0,0,21.6,10.8,330.2,1027.8,20.5,10.5,121.1,10.4,5,,2020-11-10T06:53:39,2020-11-10T17:02:37,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-11-11,14,0,6.3,14,0,6.2,-0.1,66.4,0,0,0,,0,0,14.4,10.8,36.1,1026.7,14.3,7.7,87.5,7.6,4,,2020-11-11T06:54:48,2020-11-11T17:01:41,0.91,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-11-12,21.1,4,10.5,21.1,1.3,9.6,-1.5,51.5,0,0,0,,0,0,34.3,14.6,359,1026.2,2.2,8.7,132.1,11.4,5,,2020-11-12T06:55:57,2020-11-12T17:00:48,0.95,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-11-13,16,4,9.3,16,0.6,8.4,-3.8,41.4,0,0,0,,0,0,32.4,14.4,78,1032.1,24.4,11.5,134.1,11.4,5,,2020-11-13T06:57:06,2020-11-13T16:59:56,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-11-14,12.3,3,7.9,12.3,1,7.8,2.7,70.3,0,0,0,,0,0,18,7.2,47.9,1027.4,38.7,9.9,79.7,6.9,3,,2020-11-14T06:58:15,2020-11-14T16:59:05,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-11-15,14.2,3,6.8,14.2,1,6.3,2.5,76.1,0,0,0,,0,0,14.4,10.8,351.1,1025.5,16.2,7.3,51.7,4.6,2,,2020-11-15T06:59:24,2020-11-15T16:58:17,0,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2020-11-16,12.9,1,8.3,12.9,1,8.2,2.8,69.8,0,0,0,,0,0,18,10.8,23.5,1026.1,28,5,61.6,5.2,3,,2020-11-16T07:00:33,2020-11-16T16:57:31,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-11-17,11,8,9.9,11,5.5,9.1,6.9,82.2,0.8,100,12.5,rain,0,0,18,14.4,348.3,1018.2,100,3.6,58.8,5.2,3,,2020-11-17T07:01:42,2020-11-17T16:56:46,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"ZBAA,54511099999"
Beijing,2020-11-18,11,6.5,9.3,11,3.2,7.6,7.6,89,21,100,16.67,rain,0,0,34.3,21.6,5.8,1008.7,88.4,6.5,12.5,1,0,,2020-11-18T07:02:50,2020-11-18T16:56:04,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"ZBAA,54511099999"
Beijing,2020-11-19,8.6,3.5,5.7,6.3,0.1,2.6,-2.4,57.1,0,0,0,,0,0,39.6,21.6,11.1,1016.5,30.5,13.2,105.7,9.1,5,,2020-11-19T07:03:58,2020-11-19T16:55:23,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-11-20,8.3,-2,3.3,7.2,-5.9,0.9,-7.7,46.4,0,0,0,,0,0,36,25.2,353.5,1027.5,35.7,13.1,133.1,11.7,5,,2020-11-20T07:05:06,2020-11-20T16:54:44,0.17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2020-11-21,3,0,1.6,3,-1.3,0.5,-1.5,80.5,6,100,12.5,"rain,snow",0,0,25.2,10.8,20.2,1029,79.9,9,44.4,3.8,2,,2020-11-21T07:06:13,2020-11-21T16:54:08,0.22,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"ZBAA,54511099999"
Beijing,2020-11-22,4,-2,0.9,-0.8,-6.7,-3.8,-12.5,38.1,0,0,0,,0,0,39.6,32.4,308.7,1035.1,28.6,13.2,132.8,11.6,5,,2020-11-22T07:07:20,2020-11-22T16:53:33,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
